STUDY_ID	SAMPLE_ID	AKR1C2	CADM1	CD81	CD9	CLU	CTSA	CTSB	CTSD	CTSF	FTH1	FTL	G6PD	GRN	HLA-E	ICAM1	IFI6	ITM2C	KLHL24	LAMP2	LGALS3BP	MALAT1	MKNK2	MYL9	P2RX7	PBXIP1	PCSK1N	PCYOX1	PRUNE2	PSAP	RABAC1	RPL28	RPL34	RPLP0	RPS18	SAT1	SCD	SESN3	SLC3A2	SLC7A11	SLC7A5	SMPD1	SQSTM1	TIMP2	TM7SF2	TPP1	TXNIP	VAT1
gbm_tcga_pub2013	TCGA-06-0210-01	-0.3902	1.8348	0.2528	0.4027	0.8337	0.0079	1.1587	0.888	0.1355	1.9209	1.027	0.4392	0.0946	-0.0832	0.1001	-0.6421	-0.9402	0.0484	1.6605	0.3479	-0.0606	0.5888	-0.1068	-0.2056	-0.8288	-0.5734	0.7686	-0.1027	0.1282	-0.3665	0.2961	0.8683	0.1649	0.5675	0.0934	0.3456	-0.5144	1.6501	-0.3661	-0.5353	0.401	0.2736	-0.1869	-0.1345	1.8664	-0.2186	1.184
gbm_tcga_pub2013	TCGA-06-0211-01	-0.3277	0.0782	0.0989	-0.6285	-0.4422	0.7695	-0.2537	-0.4799	1.4784	-0.9953	-0.7554	0.1602	0.1147	-0.3344	-0.4868	-0.591	0.3061	1.0291	0.0793	-0.1885	-0.8836	0.7224	-0.3867	-0.0257	-0.4146	0.7522	0.8382	-0.0529	-0.4575	1.2939	1.9166	-0.8784	1.0802	0.2136	-0.6105	-0.0233	0.6972	0.2592	-0.4487	0.8247	0.3825	-0.6447	-0.0499	0.2155	-0.2036	0.0815	-0.3365
gbm_tcga_pub2013	TCGA-06-0213-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-0214-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-0216-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-0219-01	0.3148	-0.2771	-0.5263	3.467	0.0914	-0.9362	0.1428	-0.1507	0.3964	0.7232	2.0232	-0.9286	-0.8371	-0.6621	-0.6941	1.0563	-0.1742	-0.451	0.8207	-0.7941	-0.4037	-1.607	-0.2781	-0.5128	-0.8135	0.2679	-0.9478	-0.5402	0.156	1.6403	0.6828	1.7848	0.3124	2.4359	0.9478	-0.0908	-0.517	-1.0456	-0.5093	-1.3358	-0.7855	-0.3113	-0.6054	-0.0831	-0.9888	-0.8166	-0.3975
gbm_tcga_pub2013	TCGA-06-0221-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-0237-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-0238-01	-0.2385	0.2038	-0.2948	0.1415	-0.9138	-0.8879	-0.2137	-0.6189	-0.6229	0.1272	0.9321	-0.8598	-0.2424	-0.3397	-0.5849	1.6314	-0.3926	0.7519	-0.2952	0.1104	0.3068	-0.9403	-0.2046	-0.1954	-0.8355	0.7484	-0.8676	-0.7926	-0.1574	0.2786	0.2614	1.5462	0.3181	0.8862	0.4637	-0.0438	-0.6566	-0.9179	-0.7654	-0.5344	-0.6127	-0.9263	-0.0657	-0.3325	-0.8066	0.638	-0.3911
gbm_tcga_pub2013	TCGA-06-0241-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-0394-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-0397-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-0402-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-0409-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-0410-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-0412-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-0413-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-0414-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-0644-01	-0.1983	0.5578	1.1251	-0.5969	-0.0465	2.1118	3.3351	3.054	-0.5602	-0.2207	0.4089	3.1932	1.805	-0.0277	2.4464	-0.5836	-1.17	-0.2937	1.3865	1.9158	-0.9028	0.9283	0.2496	-0.4449	-0.6034	-0.9974	1.2851	0.108	0.7123	0.3191	0.3584	-0.3887	0.3075	0.415	0.0021	0.2841	0.0967	-0.0849	-0.3528	-0.5152	4.0133	0.9039	0.9696	0.0346	1.2039	0.0226	0.2764
gbm_tcga_pub2013	TCGA-06-0645-01	0.4709	-0.5247	0.6112	-0.6228	0.0463	0.4413	1.995	1.4405	-0.8691	2.0338	1.9309	0.2488	1.1575	1.4333	2.6123	-0.3226	0.1224	-0.7668	-0.1497	-0.1864	-0.4808	0.4036	0.629	-0.6468	-0.4127	0.2194	-0.6826	-0.3473	0.9685	0.5452	0.597	-0.0951	0.3186	-0.2913	1.3081	-0.5296	-0.5803	0.114	-0.5572	0.132	-0.5184	0.5321	0.1308	-0.7542	0.6609	-0.1003	-0.0229
gbm_tcga_pub2013	TCGA-06-0646-01	-0.3188	-0.3743	0.1986	-0.4297	0.2615	-0.4067	0.1656	0.31	-0.4258	0.4896	-0.2007	0.2367	0.1115	0.8099	2.7739	-0.4313	1.628	-0.2689	-0.5565	-0.4279	2.2278	-0.3829	0.5708	1.1589	-0.3726	0.6092	-0.0483	0.2399	0.3998	-0.5372	-0.6953	-0.9303	-0.7631	-0.4106	-0.232	-0.5189	-0.0719	-0.1824	-0.1478	1.1662	0.0334	0.4306	0.7906	-0.2737	-0.0889	-0.7346	-0.0515
gbm_tcga_pub2013	TCGA-06-0648-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-0649-01	-0.2563	-0.1611	0.1426	0.4575	4.1251	-0.2981	0.825	0.6655	0.9685	-0.3262	0.178	-0.4819	0.0893	-0.0433	-0.3928	-0.5173	-0.0391	-0.4427	0.5096	-0.3904	-0.4212	-0.7189	-0.4169	-0.041	1.6288	0.1467	-0.2373	0.8846	0.667	0.0574	-0.7043	0.0537	-0.9054	-0.028	0.5707	-0.4897	-0.3195	-1.1044	-0.0753	-0.8919	0.4098	-0.452	-0.0916	-0.0543	0.1348	0.3363	-0.3902
gbm_tcga_pub2013	TCGA-06-0650-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-0686-01	-0.3857	-1.1415	-1.1056	-0.8283	-1.1425	-1.3032	-0.7894	-0.8865	-1.5281	-1.1212	-1.0404	-1.0335	-0.9524	-1.1506	-0.5913	-0.6149	-0.7609	-1.4841	-1.6265	-1.0251	-0.8447	-1.1427	-0.4172	-0.3261	-1.1269	0.3449	-1.7278	-1.3296	-1.3388	-0.8377	-0.7509	-1.1972	-0.7807	-0.8349	-0.8997	-0.6872	-0.9596	-1.2762	-1.0071	-0.5546	-1.4016	-1.1842	-1.0015	-0.8805	-1.1991	-1.2323	-1.0796
gbm_tcga_pub2013	TCGA-06-0743-01	-0.2875	-0.961	0.89	0.4933	0.4341	-0.1267	-0.65	-0.5515	0.227	0.2592	-0.1996	-0.3334	-0.4229	-0.9201	-0.3585	-0.2887	0.4855	0.1753	-0.7706	-0.3082	1.0412	-0.1908	-0.4053	-0.3838	0.4502	-0.101	-0.6859	-0.2655	-0.6705	1.8434	0.426	-0.7166	-0.4721	-0.0114	-0.3205	-0.3716	-0.6672	1.2094	2.141	0.3463	0.3093	-0.08	-0.3574	0.7848	-0.8224	-0.5577	-0.4776
gbm_tcga_pub2013	TCGA-06-0744-01	-0.0511	-0.839	-0.5923	-0.0135	-0.8212	-0.8221	-0.5962	-0.5733	-0.4286	-0.1616	0.3134	-1.1885	-0.7864	-0.774	-0.4715	-0.3226	-0.2694	-0.5958	-0.5553	-0.9507	0.2615	0.3442	-0.3477	-0.4805	-0.794	0.7451	-0.8381	-0.5164	-1.0562	1.8016	2.2518	0.5623	1.8658	1.897	-0.4243	-0.7926	-0.7225	0.4122	0.1096	1.3784	-0.3871	-0.6469	0.8619	-0.3454	-0.9812	-1.0728	-0.2493
gbm_tcga_pub2013	TCGA-06-0745-01	-0.3232	-0.8339	3.2451	1.3721	0.186	0.5626	0.5221	1.2496	2.186	1.3728	0.4746	0.6806	0.9657	0.1186	-0.4588	-0.4726	1.1656	0.3049	-0.0264	0.1353	-0.152	0.0203	0.1615	-0.3023	-0.8646	2.1545	-0.2455	-0.3072	0.0453	0.7295	0.2683	0.6721	1.1263	0.9058	0.8418	-0.5441	-0.6804	1.6944	-0.4153	1.1027	0.9052	0.2093	1.911	0.056	0.2959	1.1145	1.3516
gbm_tcga_pub2013	TCGA-06-0747-01	-0.3679	0.0293	1.1819	0.3955	1.5007	1.7873	-0.2803	0.1771	2.1815	-0.6372	-0.864	0.6072	0.3503	-0.1796	-0.5718	0.7453	-0.1328	-0.662	0.0809	1.8863	1.6722	1.7062	-0.4596	-0.6774	-0.1511	2.5903	0.8848	0.6091	-0.1636	0.8272	0.202	-0.3625	-0.2689	-0.1326	-0.63	-0.6565	-0.8621	1.2861	0.9688	-0.6743	2.945	-0.2637	0.9444	0.955	0.3445	0.8306	0.3508
gbm_tcga_pub2013	TCGA-06-0749-01	0.1319	-0.4198	2.994	0.2098	1.6785	-0.1737	0.026	2.6355	0.6138	1.8446	1.7967	-0.117	1.5457	-0.4075	-0.6374	-0.0522	2.884	-1.0592	0.0557	-0.1811	-0.3109	-0.7352	-0.4291	-0.5925	1.0011	3.502	-0.5688	-0.563	0.9621	1.911	0.6624	-0.099	-0.5907	0.2357	0.0243	-0.2055	-0.8568	0.5722	-0.4374	-0.194	0.334	0.2497	-0.535	0.1737	-0.2186	-0.2564	0.2693
gbm_tcga_pub2013	TCGA-06-0750-01	1.1447	-0.2011	1.0977	0.0824	1.2418	0.8256	0.2915	1.7374	0.4653	2.3573	1.1591	0.9601	0.5594	-0.0807	1.3289	-0.3155	0.434	-0.7144	-0.3408	0.2659	0.6636	-0.6301	2.0339	-0.7334	0.1167	1.0855	-0.1694	1.2617	0.2459	0.7033	0.0347	0.1097	-0.5141	-0.0875	0.4167	-0.4194	-0.8041	0.4528	0.8793	-0.6114	1.4138	2.7932	1.4385	0.8726	1.0046	0.3681	1.2996
gbm_tcga_pub2013	TCGA-06-0875-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-0876-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-0877-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-0878-01	-0.3991	-0.8091	-1.4461	-0.8053	-0.401	-0.7941	-0.4107	-0.5561	-0.9007	-0.7245	-0.9218	-1.1384	-0.9522	-0.6825	0.7619	-0.6828	-1.1646	-0.2358	-0.8883	-0.9121	0.0074	-1.2237	-0.2113	-0.8183	-0.7206	-1.025	-0.906	-0.7835	-0.9821	-1.5917	-1.5849	-1.5028	-1.296	-1.0447	-0.1078	-0.5912	-0.7567	-1.2192	-0.7793	-0.9293	-0.8066	-0.4216	-0.433	-0.9939	-0.5513	-1.2807	-0.752
gbm_tcga_pub2013	TCGA-06-0879-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-0881-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-0882-01	-0.118	1.0946	1.0656	-0.057	1.1048	1.3419	0.3038	0.3216	0.0807	0.1514	0.0653	0.7428	-0.3762	0.8724	2.8302	-0.2638	1.4451	0.9188	0.4592	0.6793	-0.0254	0.4665	0.1204	0.0235	1.9821	0.5935	0.9855	0.316	0.6991	-0.4264	-0.271	-0.3212	-0.2617	-0.5215	0.8077	0.2985	0.4338	0.1359	0.4446	-0.3326	0.565	0.2821	-0.2231	1.0213	1.6604	-0.6324	-0.4096
gbm_tcga_pub2013	TCGA-06-0939-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-1084-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-1086-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-1087-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-1800-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-1801-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-1802-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-1804-01	-0.2295	-0.5396	-0.1173	0.1487	-0.7408	-0.7646	-0.8181	-0.8785	0.2101	-1.0564	-1.1206	0.2362	-0.7395	-0.7216	-0.7753	0.2051	0.0179	0.3822	-0.6547	-0.2497	3.9691	0.967	-0.5622	0.6142	2.1056	0.2037	1.4504	-0.3203	-0.616	-1.0881	-1.1762	-1.1258	-1.3189	-0.8641	-1.0185	-0.6879	4.2768	0.0616	6.7634	0.1899	1.3556	-0.3205	-0.8242	2.9339	-0.5399	0.3346	0.1088
gbm_tcga_pub2013	TCGA-06-1805-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-2557-01	-0.0823	-0.299	0.8631	-0.5767	-0.2452	1.2248	0.2365	2.4896	-0.3823	0.2123	0.8168	0.4828	2.901	1.6663	-0.1237	0.3982	-0.2861	1.305	0.5445	0.8475	1.5578	0.1236	-0.287	0.6057	0.3382	-0.3182	0.3684	-0.6206	2.2002	-0.4048	0.8314	-0.9051	-0.4315	-0.4748	0.032	0.19	0.6788	-0.4867	-0.1112	-0.1664	-0.0195	0.4597	0.6687	-0.0457	1.4275	1.5208	0.1619
gbm_tcga_pub2013	TCGA-06-2558-01	-0.1225	0.2521	-0.4258	-0.3358	-0.5888	-0.53	-0.298	-0.6811	-1.0701	0.1129	-0.1323	-0.5516	-0.35	-0.3081	-0.6459	-0.5338	0.4018	0.8912	-0.4182	-1.0057	-0.4716	-0.1779	0.0298	2.1671	-0.6412	-0.0344	0.1064	-0.5095	-0.4226	-0.2129	-0.3037	0.0913	-0.3773	-0.0175	-0.6748	0.2099	0.5813	-0.6486	-0.122	0.3285	-0.8393	-0.5581	-0.4837	-0.4695	-0.9461	0.9107	-0.3439
gbm_tcga_pub2013	TCGA-06-2559-01	-0.3589	0.1437	-0.3753	0.762	-0.2412	-0.8111	-0.5842	-0.5415	-1.1932	-0.2149	-0.562	-0.7438	-0.7927	-0.8104	-0.3729	-0.3493	-0.4282	0.447	-0.2313	-0.9097	1.1215	-0.1658	-0.2268	0.1831	-0.5815	-0.4613	-0.2832	0.2389	-0.7119	-0.9219	-0.882	-0.5224	-0.7067	-0.2913	-0.1379	0.3279	0.0756	0.9073	-0.2033	0.5156	-0.9829	-0.4784	1.0917	-0.6643	-0.1774	0.2794	0.2691
gbm_tcga_pub2013	TCGA-06-2561-01	-0.1626	1.2287	-0.5133	-0.3426	0.6814	0.14	-0.2552	-0.5303	-1.0515	-0.5057	-0.9361	0.6406	-0.5282	-0.4275	-0.4749	-0.3225	-0.1793	-0.2192	-0.1899	-0.091	1.7464	-0.1339	-0.5187	-0.1004	1.2906	-0.1295	0.4117	-0.1525	0.1952	-1.4544	-1.2987	-0.8122	-0.7783	-0.9024	-0.3762	-0.0357	-0.0324	-0.3667	0.5985	-0.48	0.6249	0.6485	-1.1035	0.1052	0.8697	-0.3412	-0.5478
gbm_tcga_pub2013	TCGA-06-2562-01	-0.2697	1.0205	0.2975	-0.0724	-0.2434	0.6876	1.0377	-0.0858	2.025	0.0951	-0.1356	0.7771	0.3272	-0.2774	2.4871	-0.6585	-0.7803	-0.244	0.3083	0.1724	0.3148	-0.6189	0.6431	-0.046	-0.4929	0.1467	0.9601	1.1684	0.1249	-0.5003	-0.4608	-0.6092	-0.5218	-0.4724	0.5918	1.1933	-0.3327	0.344	-0.2456	0.0862	0.7624	0.597	0.6195	0.1395	1.0624	-1.0202	-0.0407
gbm_tcga_pub2013	TCGA-06-2563-01	-0.3322	-0.136	-0.8962	-0.9539	-0.5077	1.1375	-0.3548	-0.5584	0.2219	-1.2654	-0.7082	-0.2647	-0.2987	0.456	-0.2248	0.1245	-1.1627	1.1836	-0.6691	0.9933	-0.2096	0.7896	-0.249	-0.3227	-0.7007	-1.0483	-0.0761	-0.2611	-0.5902	0.097	1.4766	-0.2522	0.4221	0.1782	-0.8081	-0.0691	0.2284	0.3702	0.1708	0.8844	0.2097	-0.6362	0.2272	0.0282	-0.2852	-0.76	-0.7366
gbm_tcga_pub2013	TCGA-06-2564-01	-0.3009	0.3668	-0.0294	0.175	0.4093	0.2113	0.0929	0.6335	-0.7669	-0.1047	0.5022	0.1546	0.1855	-0.2156	-0.3213	-0.6613	0.082	1.4222	1.3606	-0.4201	0.6281	0.631	0.0761	-0.0749	-0.1251	-1.0369	0.9102	2.0329	0.1807	-0.6215	-0.6218	-0.4767	-0.4903	-0.5959	-0.1513	0.4243	0.3364	0.5669	1.0054	1.4675	0.5262	0.419	1.1231	-0.035	1.5126	-0.3497	0.4904
gbm_tcga_pub2013	TCGA-06-2565-01	-0.3411	0.6017	-0.4893	-0.2977	-0.5823	-0.1362	-0.4902	-0.3964	0.5223	-1.0764	-0.5877	-0.3482	-0.2057	0.0495	-0.5824	0.0743	-0.7069	0.625	-0.0059	-0.3405	0.6366	-0.3269	-0.4471	0.2985	-0.5705	-0.1704	0.4297	0.1513	-0.2891	0.047	0.5082	-0.2935	-0.2881	-0.503	-0.461	-0.8823	1.6586	0.1538	1.3385	1.4194	-0.6383	-0.5908	0.1939	-0.5733	-0.421	-0.0404	-0.8321
gbm_tcga_pub2013	TCGA-06-2566-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gbm_tcga_pub2013	TCGA-06-2567-01	-0.292	0.0283	1.0547	1.5011	-0.041	-0.1882	0.2236	-0.0324	0.5127	0.2278	-0.0171	-0.1458	0.2923	1.074	-0.0666	0.3236	-0.9254	0.287	1.2069	0.2527	0.3064	0.7275	-0.2706	0.0575	1.3751	-1.1324	0.4093	1.0259	0.9478	-0.3791	-0.1555	-0.3947	-0.4809	-0.2216	-0.2762	-0.0276	4.6772	0.2635	1.0351	-0.0874	0.3913	0.8988	-0.399	7.6162	0.2773	1.4509	1.0455
gbm_tcga_pub2013	TCGA-06-2569-01	8.957	0.8817	-1.9002	-1.733	-1.3631	3.2498	-0.6371	-1.3869	-2.0256	-1.2266	-0.6221	-1.182	0.2772	-1.234	-0.81	-0.709	0.3497	0.2111	-0.719	-1.6906	-0.2366	4.1363	-0.1445	-0.9218	0.3396	-1.1576	5.4758	-1.5078	-1.1527	-1.3859	-0.2808	0.3945	1.5463	4.4318	-0.9795	-0.3426	0.3759	-0.9011	-0.9875	-1.6338	-1.6925	-0.9435	-0.6037	-0.1056	-1.2123	-1.2509	-0.4179
gbm_tcga_pub2013	TCGA-06-2570-01	-0.1225	-0.3165	-0.9905	-1.0743	-1.1119	-0.3919	-0.2629	-0.6587	-0.6251	-0.1868	0.0336	-0.3974	-0.5809	0.0096	-0.2714	-0.5625	0.752	0.6663	-0.8401	-0.6998	-0.141	-0.1365	-0.1132	2.9393	-0.3452	0.6201	-0.8136	-0.5943	0.158	-0.3467	0.1613	0.8367	0.6724	-0.0229	-0.4036	0.7799	-0.1931	-0.7398	-0.667	0.3465	-1.176	-0.7383	-0.3486	-0.3999	-0.8841	0.5594	-0.2475
gbm_tcga_pub2013	TCGA-06-5408-01	-0.3679	1.8462	-1.3155	0.5599	-0.7443	-0.1606	-0.0076	-0.903	1.5128	-0.3241	-0.4612	0.0724	-0.1712	0.7043	0.1086	1.0151	-0.3481	0.218	-0.9511	0.5812	-0.5981	0.9954	-0.2063	-0.4686	0.8498	-0.3672	1.2638	0.3313	-0.1176	-0.153	-0.2168	-0.3721	-0.1321	-0.4552	0.7246	-0.4313	-0.4407	1.2771	-0.7415	-0.2074	0.6681	0.7222	0.1385	0.0774	0.2115	0.8197	0.453
gbm_tcga_pub2013	TCGA-06-5410-01	-0.1537	-0.3372	0.9122	-0.1119	0.5486	1.791	5.7843	4.2967	-0.506	2.5072	4.9853	1.3278	3.5646	2.5673	1.3408	-0.4598	-1.0507	-0.1034	1.2911	1.3261	-0.2619	1.3943	0.0617	0.195	-0.5757	-0.8815	0.0377	-0.1252	3.0904	-0.0196	0.2934	1.3354	-0.0014	-0.2422	3.0018	0.2729	0.4681	-0.1621	-0.2286	0.2944	0.7095	1.4175	-0.0401	-0.3047	3.3889	2.0672	0.4649
