,0
0,LIPE-AS1
1,MAML2
2,CLU
3,AVIL
4,SLC3A2
5,LINC01004
6,APOLD1
7,NEAT1
8,JADE1
9,PRICKLE2
10,FHIT
11,MALAT1
12,DIS3L2
13,TOB1
14,TRPS1
15,SOX2
16,SQSTM1
17,VAC14
18,HSPA4L
19,KCNN3
20,DLG2
21,C1orf61
22,SRGAP3
23,CCDC57
24,HDAC9
25,TMEM161B-AS1
26,EPHB1
27,GPATCH2
28,FOXN3
29,TPP1
30,AHNAK
31,POLR2A
32,ANXA4
33,SDCBP
34,SPG7
35,NR2F1-AS1
36,PEA15
