,0
0,DOCK10
1,CTNNAL1
2,LHFPL3
3,RICTOR
4,ARL4C
5,UHRF1
6,SYNE1
7,PCDH9
8,NPC2
9,NUP107
10,MATN2
11,ADD3
12,SLC1A3
13,ARSD
14,LRP8
15,PEG10
16,SLC16A1
17,PDE4B
18,P2RX7
19,CHAMP1
20,KCNIP4
21,BAZ2B
22,MCM2
23,POLA2
24,GFAP
25,ELMOD1
26,ADAMTS3
27,DNMT3A
28,EXOC4
29,ZFAS1
30,SERINC5
31,PNRC1
32,GSK3B
33,BBS9
34,PRKACA
35,PPP1R14B
36,PLD5
37,RAN
