,0
0,CTSC
1,HIVEP2
2,JUN
3,RSL1D1
4,CEP57
5,IGFBP3
6,LMF2
7,SERTAD4
8,CDKL5
9,MEF2D
10,PARP6
11,NDUFA9
12,ODC1
13,MBNL2
14,HOMER2
15,DDIT3
16,FKBP8
17,SLC2A1
18,NR1D2
19,CYP1B1
20,KCNN3
21,TXNIP
22,RAPH1
23,SOD2
24,RAB3B
25,CD44
26,SARS
27,COL27A1
28,INTU
29,ARID4B
30,ATF4
31,PRAF2
32,GPATCH2
33,AFF3
34,CHD2
35,SYNE1
