,0
0,UST
1,PLXNA2
2,DOCK10
3,FBXO42
4,SCRG1
5,ARL4C
6,PAK3
7,TOP2A
8,NCOA1
9,RFX3
10,CRTC3
11,IGF2BP2
12,CLIP3
13,CTIF
14,TBC1D19
15,NTRK2
16,LRP8
17,FIGN
18,PEG10
19,SNTG1
20,ZFAND3
21,CLU
22,NETO2
23,LIMS1
24,DDIT4
25,PIK3R3
26,BORCS5
27,BICD1
28,NEDD4L
29,ZNF521
30,CAMK2N1
31,XPR1
32,GFAP
33,AC008014.1
34,PLCB1
35,SOX5
36,MIR100HG
37,NCOA5
38,ADAMTS3
39,JAZF1
40,DNMT3A
41,CHAF1A
42,AC006001.3
43,BBS9
44,KLHL13
45,SMC4
46,ADAM19
47,PPARA
48,IMMP2L
49,MEG3
50,DCLK1
51,AKAP6
