,0
0,ZNF100
1,CHL1
2,ZNF266
3,ESCO2
4,NBEA
5,DLGAP5
6,SLC7A5
7,KDELC2
8,OLFML2A
9,ST6GAL1
10,HMGA2
11,ASPM
12,PCSK6
13,MEIS1
14,LHFPL2
15,COL22A1
16,OSBPL10
17,C16orf52
18,BHLHE40
19,HPCAL1
20,TIMP3
21,ANKRD28
22,NRIP1
23,SLC39A10
24,NUSAP1
25,ANGPTL2
26,THBS1
27,RAPH1
28,CSPG4
29,RAI14
30,ITGA3
31,ARHGAP29
32,CNTRL
33,TKT
34,ZNF347
35,ADAM19
36,SESN2
37,ST3GAL5
38,CDK14
39,MYBL2
40,HJURP
41,AHNAK2
42,SUN2
43,CKAP2L
44,C7orf49
45,MEOX2
46,IL1RAP
47,STARD4
48,GINS2
49,ZMAT3
50,APPL2
