,0
0,TWIST1
1,CUEDC1
2,DIAPH3
3,TRIB3
4,CPNE4
5,CAPG
6,LINC00609
7,KANK1
8,SPART
9,SLC1A4
10,LDHA
11,TIMP3
12,SUMO2
13,HS3ST3A1
14,NEAT1
15,MTSS1L
16,STK32B
17,BIRC5
18,PGAP1
19,PDE10A
20,RARG
