,0
0,UST
1,FBXO42
2,ALCAM
3,NEAT1
4,TCOF1
5,SHCBP1
6,ITGA7
7,TATDN2
8,RSRC1
9,YAP1
10,NCOA1
11,CLIP3
12,MRPL40
13,PEG10
14,POLR3A
15,IFITM3
16,MYO5B
17,PDE7B
18,TUBG2
19,COL4A3BP
20,ZNF521
21,PLCB1
22,TAF6
23,TGFB2
24,ZHX2
25,FAM171B
26,TARS
27,RBCK1
28,CCNF
29,FAM126A
30,NAV2
31,ITGA3
32,PEX1
33,AKAP6
