,0
0,SMYD3
1,FNBP4
2,JUND
3,FBXW2
4,TRPS1
5,MAGI2
6,SLC1A4
7,TNC
8,CUTA
9,HIVEP3
10,TIMP3
11,NEAT1
12,FAM69A
13,CLCN5
14,TNK2
15,AURKA
16,PDE10A
17,AHCYL2
