,0
0,PPP2R2B
1,DOCK10
2,CTNNAL1
3,GBE1
4,ADGRG1
5,TRAK1
6,UHRF1
7,VAV3
8,MATN2
9,SLC2A3
10,ARSD
11,PEG10
12,ABHD3
13,TKT
14,SLC7A11
15,GABBR2
16,FRMD4A
17,ATCAY
18,KCNIP4
19,BAZ2B
20,STK32B
21,POLA2
22,XPR1
23,GFAP
24,AC008014.1
25,CHL1
26,PDLIM3
27,ADAMTS3
28,SHROOM3
29,SERINC5
30,BBS9
31,TPM4
32,PPARA
33,RAN
34,SPARCL1
