,0
0,ZNF367
1,TWIST1
2,DIAPH3
3,COTL1
4,CPNE4
5,NUP88
6,NF2
7,RAB30-AS1
8,SLC1A4
9,TANC2
10,LINC00894
11,OSBPL10
12,LDHA
13,SETD1A
14,SUMO2
15,CENPE
16,XRCC2
17,HS3ST3A1
18,NEAT1
19,ADGRB3
20,TNIP1
21,IL1RAP
22,LINC00511
